Survived,Age,FamilySize,IsAlone,HasCabin,Fare_log,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_2,Pclass_3
1,-1.0857935820313287,-0.5546661333371994,1,0,-0.7703594482724764,True,False,True,False,False,False,False,True
1,-0.5546378478445876,0.040096346988231245,0,1,1.0912697675952558,False,True,True,False,False,False,False,False
0,-0.17524089485405822,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0,1.6458644795004826,-0.5546661333371994,1,0,0.7632115547077021,False,False,False,False,False,True,False,False
1,-0.09936150425595235,0.040096346988231245,0,0,0.26855675784203303,False,False,False,False,True,False,True,False
0,0.7353117923232122,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
1,-2.072225659806705,0.6348588273136618,0,1,0.3470672904774781,False,True,False,False,False,False,True,False
0,-0.4028790666483758,0.040096346988231245,0,0,-0.1188872358162066,False,True,False,True,False,False,False,True
0,0.2041560581364711,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0,1.2285278312109003,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
1,-1.6169493162180697,0.6348588273136618,0,0,0.35646950867414806,False,True,True,False,False,False,True,False
0,-0.2511202854521641,1.2296213076390923,0,0,0.1182496951518834,False,True,False,True,False,False,False,True
1,-0.02348211365784648,-0.5546661333371994,1,1,2.4509294422338437,False,True,True,False,False,False,False,False
1,1.1905881359118473,0.6348588273136618,0,0,0.35646950867414806,False,True,False,False,True,False,True,False
1,0.5076736205288945,0.040096346988231245,0,0,-0.04413981229767843,False,True,False,False,True,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,1,0.3470672904774781,False,True,False,True,False,False,False,False
1,-1.920466878610493,0.6348588273136618,0,0,0.18460462771923006,False,True,True,False,False,False,False,True
0,-1.0099141914332228,-0.5546661333371994,1,0,0.3470672904774781,False,True,False,True,False,False,True,False
0,2.1770202136872236,-0.5546661333371994,1,1,0.47807873363611597,False,False,False,True,False,False,False,False
0,0.849130878220371,0.6348588273136618,0,0,-0.21910355439909165,False,True,False,True,False,False,False,True
0,-0.32699967605026997,-0.5546661333371994,1,1,-0.8141277119601591,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0,1.6458644795004826,-0.5546661333371994,1,0,-0.8869301748825031,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-3.015126151940294,False,True,False,True,False,False,True,False
1,-0.9340348008351169,3.013908748615384,0,0,-0.7822005884264942,False,True,True,False,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.9002141138281856,True,False,False,True,False,False,False,True
0,0.8111911829213181,0.6348588273136618,0,0,-0.1553244467531785,True,False,False,True,False,False,False,True
1,-0.32699967605026997,-0.5546661333371994,1,0,-3.015126151940294,False,True,False,True,False,False,False,True
0,1.342346917108059,-0.5546661333371994,1,1,0.3313616366905768,False,True,False,True,False,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,1,0.3676389646316987,False,True,False,True,False,False,False,False
0,1.1147087453137414,0.040096346988231245,0,0,0.3470672904774781,False,True,False,True,False,False,True,False
1,-0.4787584572464817,2.4191462682899534,0,1,2.6730860600257746,False,True,True,False,False,False,False,False
0,-0.858155410237011,-0.5546661333371994,1,0,-0.43854586885270497,False,True,False,True,False,False,True,False
0,-0.02348211365784648,0.040096346988231245,0,0,0.13814965916370786,False,True,False,True,False,False,True,False
1,-1.3134317538256461,0.040096346988231245,0,0,-0.45984675315399137,False,False,False,False,False,False,False,True
0,-1.389311144423752,-0.5546661333371994,1,0,0.030023645502567028,False,False,False,True,False,False,False,True
1,-0.5546378478445876,-0.5546661333371994,1,0,-0.8024019109872726,True,False,True,False,False,False,False,True
0,-0.7822760196389051,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
0,-0.5546378478445876,0.040096346988231245,0,0,-0.8624270734479169,False,True,False,True,False,False,False,True
0,0.280035448734577,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0,2.025261432491012,-0.5546661333371994,1,0,0.3676389646316987,False,True,False,True,False,False,False,False
1,-2.1481050504048107,0.6348588273136618,0,0,0.6958099228808682,False,False,False,False,False,False,True,False
0,-0.5546378478445876,-0.5546661333371994,1,0,-0.7970761671326828,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8650022939791525,False,False,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
0,-1.6928287068161756,2.4191462682899534,0,0,0.45879080236848147,True,False,False,False,False,False,False,True
1,-1.920466878610493,0.040096346988231245,0,0,-0.2930150458542484,False,False,True,False,False,False,False,True
0,3.125512596163547,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
0,-0.858155410237011,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
1,-0.7063966290407993,0.6348588273136618,0,0,-0.14048942924167343,False,False,False,True,False,False,False,True
0,-0.4028790666483758,0.6348588273136618,0,0,1.38246424473573,False,True,False,True,False,False,True,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
1,0.35591483933268286,-0.5546661333371994,1,1,-0.52360623749073,False,True,False,False,True,False,True,False
1,-0.5546378478445876,-0.5546661333371994,1,0,-0.8024019109872726,True,False,True,False,False,False,False,True
1,0.12827666753836525,0.6348588273136618,0,1,2.1989640934072487,False,True,True,False,False,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0,-0.858155410237011,-0.5546661333371994,1,0,-0.43854586885270497,False,True,False,True,False,False,True,False
0,-1.5410699256199638,2.4191462682899534,0,0,0.4164411896043107,False,True,True,False,False,False,False,True
1,0.7353117923232122,0.6348588273136618,0,1,1.4633809029489055,False,True,False,False,True,False,False,False
1,0.280035448734577,0.040096346988231245,0,1,1.0560573061526537,False,True,False,False,True,False,False,False
0,3.0875729008644943,0.6348588273136618,0,1,1.3476440230891025,False,True,False,False,False,True,False,False
1,-0.4028790666483758,-0.5546661333371994,1,1,1.3232686277185874,False,False,False,False,True,False,False,False
1,2.1770202136872236,0.040096346988231245,0,1,2.1262968197435037,False,True,False,False,True,False,False,False
0,-0.6305172384426934,-0.5546661333371994,1,0,-0.7903253443490756,False,True,False,True,False,False,False,True
1,-0.9340348008351169,0.040096346988231245,0,1,1.7790632982083476,False,False,False,False,True,False,False,False
0,-0.09936150425595235,0.6348588273136618,0,0,-0.22570638297085982,False,True,False,False,True,False,False,True
1,-0.4028790666483758,-0.5546661333371994,1,1,1.506818944960404,False,False,True,False,False,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
0,0.052397276940259384,0.040096346988231245,0,0,-0.1553244467531785,True,False,False,True,False,False,False,True
0,0.9629499641175298,-0.5546661333371994,1,0,-0.7012059848131963,False,True,False,True,False,False,False,True
0,-0.858155410237011,0.040096346988231245,0,0,-0.9602276110215877,False,True,False,True,False,False,False,True
1,-2.072225659806705,0.040096346988231245,0,0,-0.37622071418555425,False,True,True,False,False,False,False,True
1,0.35591483933268286,-0.5546661333371994,1,0,-0.3229354857942215,False,True,True,False,False,False,True,False
1,-1.996346269208599,3.013908748615384,0,0,0.5326659638089819,False,True,False,False,False,False,False,True
1,2.1770202136872236,-0.5546661333371994,1,1,2.079388874332574,False,False,True,False,False,False,False,False
0,0.2041560581364711,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
1,0.12827666753836525,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
1,0.052397276940259384,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
1,-0.17524089485405822,0.040096346988231245,0,0,-0.26223621707659783,False,False,True,False,False,False,True,False
0,-1.389311144423752,3.6086712289408145,0,0,0.9318880073734521,False,True,False,False,False,False,False,True
0,-0.4787584572464817,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
0,0.8111911829213181,-0.5546661333371994,1,1,-3.015126151940294,False,True,False,True,False,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8650022939791525,False,False,False,True,False,False,False,True
0,-0.09936150425595235,-0.5546661333371994,1,0,-0.7855436396344988,False,True,True,False,False,False,False,True
1,-0.09936150425595235,-0.5546661333371994,1,0,-0.3229354857942215,False,True,True,False,False,False,True,False
0,0.052397276940259384,0.040096346988231245,0,0,0.08907411087894167,False,True,False,True,False,False,False,True
0,-0.7822760196389051,-0.5546661333371994,1,0,-0.5532347940013055,False,True,False,True,False,False,False,True
0,0.052397276940259384,0.6348588273136618,0,0,0.2746592692781365,False,True,False,False,True,False,False,True
0,-0.7063966290407993,-0.5546661333371994,1,0,-0.7903253443490756,False,True,False,True,False,False,False,True
0,-0.09936150425595235,-0.5546661333371994,1,0,1.1181607005832248,False,True,False,True,False,False,False,True
0,0.5076736205288945,-0.5546661333371994,1,0,-3.015126151940294,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
1,-0.4028790666483758,2.4191462682899534,0,1,2.6730860600257746,False,True,True,False,False,False,False,False
0,-0.061421808956899415,-0.5546661333371994,1,0,-0.8650022939791525,False,False,False,True,False,False,False,True
1,-0.4028790666483758,1.2296213076390923,0,0,0.05401122766671204,False,False,False,False,True,False,False,True
0,0.9629499641175298,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,False,False,True,True,False
0,1.8735026512948,0.040096346988231245,0,1,1.4330514614248229,False,True,False,True,False,False,False,False
0,-0.32699967605026997,-0.5546661333371994,1,0,-0.8033700396762877,True,False,False,True,False,False,False,True
0,-1.6928287068161756,2.4191462682899534,0,0,0.7654077524406184,False,True,False,False,False,False,False,True
0,-0.32699967605026997,0.040096346988231245,0,0,-0.022200612906151152,False,True,False,True,False,False,False,True
1,-0.17524089485405822,0.040096346988231245,0,1,-0.36192622360374066,False,True,False,False,True,False,False,True
1,-0.4028790666483758,0.040096346988231245,0,0,-0.1339115641296434,False,True,False,False,True,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8624270734479169,False,True,False,True,False,False,False,True
1,-0.09936150425595235,-0.5546661333371994,1,0,-0.34876302867390563,False,True,False,False,True,False,True,False
0,-0.7822760196389051,-0.5546661333371994,1,0,-0.21910355439909165,False,True,False,True,False,False,False,True
0,-0.5546378478445876,-0.5546661333371994,1,0,-0.8624270734479169,False,True,False,True,False,False,False,True
1,0.35591483933268286,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,False,True,False,False,True
0,-0.5546378478445876,5.392958669917107,0,0,1.3268899785322608,False,True,True,False,False,False,False,True
1,0.9629499641175298,-0.5546661333371994,1,1,0.35787239698086803,False,True,False,True,False,False,False,False
0,1.5699850889023768,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
1,-1.996346269208599,0.6348588273136618,0,0,0.028088519813981597,False,True,False,False,False,False,True,False
0,0.052397276940259384,-0.5546661333371994,1,0,2.525877242903418,False,False,False,True,False,False,False,False
0,-0.858155410237011,0.6348588273136618,0,0,-0.0114054491754864,False,True,True,False,False,False,False,True
0,-0.858155410237011,0.6348588273136618,0,0,-0.7903253443490756,False,True,False,True,False,False,False,True
0,1.1147087453137414,0.6348588273136618,0,1,1.5865525321341436,True,False,False,False,False,True,False,False
1,0.052397276940259384,-0.5546661333371994,1,1,0.48799907229564676,False,True,False,True,False,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,0,0.8312456568558175,False,True,False,True,False,False,False,False
0,0.052397276940259384,0.040096346988231245,0,0,0.2746592692781365,True,False,False,True,False,False,False,True
0,-1.0099141914332228,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8547279165031052,False,True,False,True,False,False,False,True
0,-0.5546378478445876,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
1,-1.920466878610493,0.6348588273136618,0,0,0.22691287561651188,False,True,True,False,False,False,True,False
1,0.052397276940259384,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
1,-0.4028790666483758,-0.5546661333371994,1,0,-0.87590731778823,False,True,False,True,False,False,False,True
1,0.052397276940259384,-0.5546661333371994,1,0,-0.37143359393707387,True,False,True,False,False,False,True,False
1,-0.02348211365784648,0.6348588273136618,0,0,-0.17116300515672123,False,False,False,False,True,False,False,True
0,-0.4028790666483758,-0.5546661333371994,1,0,-0.6164095917111074,False,True,False,True,False,False,False,True
1,1.1905881359118473,0.6348588273136618,0,0,2.1989640934072487,False,True,False,False,True,False,False,False
1,0.2041560581364711,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,False,True,False,True,False
0,-0.6305172384426934,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
1,0.4317942299307887,-0.5546661333371994,1,1,3.351442418633715,False,False,False,True,False,False,False,False
0,-0.5546378478445876,5.392958669917107,0,0,1.3268899785322608,False,True,True,False,False,False,False,True
1,0.052397276940259384,0.6348588273136618,0,0,0.2374843013370833,True,False,False,True,False,False,False,True
1,0.5076736205288945,0.040096346988231245,0,1,3.351442418633715,False,False,False,True,False,False,False,False
0,0.8870705735194239,2.4191462682899534,0,0,0.7654077524406184,False,True,False,False,True,False,False,True
1,-0.4787584572464817,-0.5546661333371994,1,0,-0.8259898625109451,False,True,True,False,False,False,False,True
0,0.35591483933268286,0.6348588273136618,0,0,-0.22570638297085982,False,True,False,True,False,False,False,True
1,-0.5546378478445876,-0.5546661333371994,1,0,0.5822321863196979,False,True,True,False,False,False,True,False
0,0.052397276940259384,-0.5546661333371994,1,0,0.2746592692781365,True,False,False,True,False,False,False,True
1,-1.0857935820313287,-0.5546661333371994,1,0,-0.8655230802337704,False,False,True,False,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,-0.858155410237011,-0.5546661333371994,1,0,-0.799491399874797,False,True,True,False,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,0.2041560581364711,0.6348588273136618,0,0,1.38246424473573,False,True,False,True,False,False,True,False
0,-1.920466878610493,2.4191462682899534,0,0,0.45879080236848147,True,False,False,False,False,False,False,True
0,-2.072225659806705,2.4191462682899534,0,0,0.45879080236848147,True,False,False,False,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,0.052397276940259384,0.6348588273136618,0,0,0.16916758344111707,False,False,False,True,False,False,False,True
1,1.418226307706165,-0.5546661333371994,1,1,0.3443887604803024,False,True,False,False,True,False,False,False
0,0.12827666753836525,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
0,1.342346917108059,-0.5546661333371994,1,1,0.6124094130682093,False,True,False,True,False,False,False,False
0,-0.2511202854521641,0.040096346988231245,0,0,-0.1188872358162066,False,True,False,False,True,False,False,True
0,-1.5410699256199638,3.6086712289408145,0,0,0.9318880073734521,False,True,False,False,False,False,False,True
1,-0.7822760196389051,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,-0.5546378478445876,-0.5546661333371994,1,0,-0.6310880241314507,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
0,-0.09936150425595235,0.040096346988231245,0,0,0.5822321863196979,False,True,False,False,False,True,True,False
1,-0.4028790666483758,2.4191462682899534,0,0,0.028088519813981597,False,True,False,False,True,False,True,False
0,-0.9340348008351169,-0.5546661333371994,1,0,-0.7012059848131963,False,True,False,True,False,False,False,True
0,0.052397276940259384,0.040096346988231245,0,0,-0.1553244467531785,True,False,False,True,False,False,False,True
0,-0.5546378478445876,1.8243837879645228,0,0,0.32671611064082623,False,True,True,False,False,False,False,True
0,-0.6305172384426934,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
1,1.6458644795004826,-0.5546661333371994,1,1,0.3676389646316987,False,True,False,True,False,False,False,False
0,-1.996346269208599,1.8243837879645228,0,0,0.1416214723374965,False,True,True,False,False,False,False,True
1,-2.167074898054337,1.2296213076390923,0,0,0.05401122766671204,False,False,True,False,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8650022939791525,False,False,False,True,False,False,False,True
0,0.35591483933268286,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
1,-0.858155410237011,0.040096346988231245,0,0,0.22691287561651188,False,True,True,False,False,False,True,False
1,1.1147087453137414,-0.5546661333371994,1,1,0.4100959634310145,False,False,False,False,True,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.21910355439909165,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,-0.6164095917111074,False,True,False,True,False,False,False,True
0,0.5835530111270004,-0.5546661333371994,1,0,-0.6079437053405502,False,True,True,False,False,False,False,True
0,-0.6305172384426934,0.040096346988231245,0,0,-0.43854586885270497,False,True,False,True,False,False,True,False
0,0.5076736205288945,0.040096346988231245,0,1,1.453211264057579,False,True,False,True,False,False,False,False
1,0.2041560581364711,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
0,-0.5546378478445876,1.2296213076390923,0,0,0.24586326797402766,False,True,True,False,False,False,False,True
0,-0.2511202854521641,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
1,3.8463668068455528,-0.5546661333371994,1,1,0.48799907229564676,False,True,False,True,False,False,False,False
0,1.987321737191959,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,2.3287789948834354,0.6348588273136618,0,0,0.7480231830350846,False,True,False,True,False,False,True,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.8043507689082905,True,False,False,True,False,False,False,True
0,-0.858155410237011,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
0,-1.1237332773303816,0.040096346988231245,0,0,-0.22212234643632833,False,False,True,False,False,False,False,True
1,-0.7822760196389051,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
1,-1.920466878610493,1.2296213076390923,0,1,0.7480231830350846,False,True,True,False,False,False,True,False
0,0.280035448734577,-0.5546661333371994,1,0,-0.702082646787593,False,True,False,True,False,False,False,True
0,-0.6305172384426934,-0.5546661333371994,1,0,-0.8043507689082905,True,False,False,True,False,False,False,True
0,-1.465190535021858,0.6348588273136618,0,0,0.2746592692781365,False,True,True,False,False,False,False,True
0,1.342346917108059,-0.5546661333371994,1,0,-0.18671564516134065,False,True,False,True,False,False,True,False
0,-2.072225659806705,3.013908748615384,0,0,0.5291162981063051,False,True,True,False,False,False,False,True
1,-0.02348211365784648,0.040096346988231245,0,0,0.3470672904774781,False,True,False,False,True,False,True,False
1,-0.5546378478445876,0.040096346988231245,0,1,1.2833163091094877,False,True,False,False,True,False,False,False
0,-0.09936150425595235,0.040096346988231245,0,0,-0.1339115641296434,False,True,False,True,False,False,False,True
1,0.052397276940259384,-0.5546661333371994,1,1,0.47807873363611597,False,False,False,True,False,False,False,False
1,-0.2511202854521641,-0.5546661333371994,1,0,0.030023645502567028,False,False,False,True,False,False,False,True
0,0.280035448734577,-0.5546661333371994,1,0,-0.6164095917111074,False,True,False,True,False,False,False,True
1,-0.17524089485405822,-0.5546661333371994,1,1,-0.52360623749073,False,True,True,False,False,False,True,False
1,-0.17524089485405822,0.6348588273136618,0,0,-0.4689202461031531,False,True,False,False,True,False,False,True
0,0.35591483933268286,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
1,0.052397276940259384,-0.5546661333371994,1,0,-0.8650022939791525,False,False,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,1,0.41113259070569524,False,False,False,True,False,False,False,False
0,0.052397276940259384,0.040096346988231245,0,0,-0.1188872358162066,False,True,False,True,False,False,False,True
1,-0.5546378478445876,-0.5546661333371994,1,1,-0.37143359393707387,True,False,True,False,False,False,True,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
1,1.7976232606966944,0.6348588273136618,0,1,1.0250276159368186,False,True,False,False,True,False,False,False
0,0.2041560581364711,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
0,1.7217438700985885,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
0,1.7217438700985885,0.6348588273136618,0,1,1.4633809029489055,False,True,False,True,False,False,False,False
0,0.7353117923232122,3.013908748615384,0,0,0.5291162981063051,False,True,False,False,True,False,False,True
0,-2.072225659806705,1.2296213076390923,0,1,2.1135870410488122,False,True,True,False,False,False,False,False
1,1.1147087453137414,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
0,1.6458644795004826,-0.5546661333371994,1,0,-0.3581479472368228,False,True,False,False,False,True,True,False
0,0.7353117923232122,-0.5546661333371994,1,0,0.3470672904774781,False,True,False,True,False,False,True,False
0,1.2664675265099532,-0.5546661333371994,1,1,1.4576729607483656,False,False,False,True,False,False,False,False
1,-0.9340348008351169,0.6348588273136618,0,1,1.7973088975062739,False,False,False,True,False,False,False,False
0,0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0,-1.5410699256199638,1.8243837879645228,0,0,0.6226752050128669,False,True,True,False,False,False,False,True
1,-0.17524089485405822,-0.5546661333371994,1,0,-0.7970761671326828,False,True,False,True,False,False,False,True
0,-0.6305172384426934,-0.5546661333371994,1,0,-0.7012059848131963,False,True,False,True,False,False,False,True
0,0.052397276940259384,-0.5546661333371994,1,0,1.1181607005832248,False,True,False,True,False,False,False,True
0,-0.2511202854521641,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
1,-1.996346269208599,0.6348588273136618,0,0,-0.13088894427998912,False,True,False,False,False,False,False,True
0,1.418226307706165,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
1,0.5076736205288945,-0.5546661333371994,1,1,2.001176785033068,False,False,True,False,False,False,False,False
1,0.35591483933268286,0.040096346988231245,0,0,-0.1553244467531785,True,False,False,False,True,False,False,True
1,0.24209575343552406,-0.5546661333371994,1,1,-0.3229354857942215,False,True,True,False,False,False,True,False
1,0.280035448734577,-0.5546661333371994,1,1,1.5465421705986295,False,True,False,False,False,True,False,False
1,-0.5546378478445876,1.2296213076390923,0,0,0.8117676673823178,False,False,False,False,True,False,True,False
0,-0.7822760196389051,-0.5546661333371994,1,0,-0.9262061810938301,True,False,False,True,False,False,False,True
0,3.391090463256918,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
0,0.9629499641175298,0.040096346988231245,0,0,-0.7288475370904332,False,True,False,True,False,False,False,True
1,0.8111911829213181,-0.5546661333371994,1,1,2.1262968197435037,False,True,True,False,False,False,False,False
1,0.4317942299307887,0.6348588273136618,0,0,0.10276576112664627,False,True,False,False,True,False,False,True
0,-0.4028790666483758,-0.5546661333371994,1,0,-0.6815999978799209,False,True,True,False,False,False,False,True
1,0.7353117923232122,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
